hit_id	worker_id	worktime_s	item_id	wav	transcription
3RWB1RTQDJL28N469WHKEQHAZ958P2	bf948832ff5249b6bdf6c5f8c40fe8b7	16	shampoo_3_4	shampoo_3_4_13	I can see a blue bottle of shampoo
3FBEFUUYRK38H5FGRY2P4HWOUSF6AY	0ea60761964a4782a1664489b41264cd	17	apple_4_2	apple_4_2_8	red apple with the sticker on the side
3BVS8WK9Q0TTTZF9ZDBAWV6ZL1VBIS	36c95354dc1c4ae4a62c13a0d6187b28	37	shampoo_4_1	shampoo_4_1_14	beauty product Garnier face wash
3AC6MFV69KGPF275Z99SI1CNCR1ZHS	bc03ce2024214e9abb55a1200897d3f4	52	medicine_bottle_4_4	medicine_bottle_4_4_7	multi-vitamin tablet for tell
309D674SHZJ2GWT973FOLS848WBBCQ	939e0dfa51314f8d92a26475c11b7c2b	1215	apple_4_3	apple_4_3_9	medium sized apple
33K3E8REWWT7HW6XVNR1833D18DX8E	91ac90371c8f4e8fa1986be95508d121	74	shampoo_4_2	shampoo_4_2_8	looks like green gel shampoo
3LAZVA75NIP918QGEFV4FZZH34H2OC	1dd8985111e442ffa71b340e45701ab7	58	food_jar_1_2	food_jar_1_2_17	this would John keep the food fresh on the lock the flavored
3IKMEYR0LWTQBH51GN3B8II8JZ72KS	eb1b6474d0384cc4be7b7aaea8a4da91	62	apple_4_4	apple_4_4_5	this is an apple and a rather interesting with shaped Apple at that and the colors are quite unusual as well it is almost black
3TTPFEFXCTINRSNUX4CHL3JS7N56H9	45c6239b47394c4b9240a0f423b4ad96	2207	shampoo_4_3	shampoo_4_3_6	celebrities with some lotion
3CIS7GGG65HW9TMT3L2EG60VITUUEI	939e0dfa51314f8d92a26475c11b7c2b	705	medicine_bottle_5_1	medicine_bottle_5_1_20	a small stage black color with red color
3HYV4299H0UYBWFG0I19KEI6L23E8N	0ea60761964a4782a1664489b41264cd	22	food_jar_1_3	food_jar_1_3_17	small jar of relish
3ACRLU860NCHDUDN3ULJBG87T8OBEJ	b9bdc8b283d14737975f7f7bfa5b5c45	69	apple_5_1	apple_5_1_14	delete a yellow apple this is an edible fruit usually cultivator on trees in the world
36D1BWBEHNZL15541ZGRNVAC8422MX	98e1b6c934c14b82a39eafb05b44bd83	33	medicine_bottle_5_2	medicine_bottle_5_2_6	a bottle of Nyquil medicine with a red seal around the top
3PR3LXCWSFX7V1P70FXF8ZYOLEVX93	2b9274075090401eba9e27031d9e1245	1605	shampoo_4_4	shampoo_4_4_7	it is a green bottle that is partly clear and liquid inside it and says Garnier Fructis Sleek and Shine on it and has a picture of an orange
335VBRURDJYYP1YQ5A7NKADH58LE9C	dd948e1de9fa4327a603edd7c120e09c	121	food_jar_1_4	food_jar_1_4_8	I see a jar with the back of the label facing me the label is red with the yellow part facing me the contents are 10 in rummy
39TX062QX1MLGZ0RJ6W5HMV2LMLX3M	1806fa15232143c9be3c131487ae9762	17	medicine_bottle_5_3	medicine_bottle_5_3_9	example of the what it seems to be on medicine
3KTZHH2ONIDWNK7THGPSXMNFU4U8M6	539cfe0c2dd44a5ca4697feda306a945	23	apple_5_2	apple_5_2_12	this is an apple that is red and green is out of small stoic and it is somewhat irregular shape
3EQPA8A374UL682VN9CDUES2PJ5ZJX	98e1b6c934c14b82a39eafb05b44bd83	29	food_jar_2_1	food_jar_2_1_13	a small jar of cheese salsa
3B623HUYJ4OZLFKY1DLE9VMLMTC8SI	b4f1c969fbfe4f308dbe870c0ab3f355	33	shampoo_5_1	shampoo_5_1_10	where is heirloom what are some proven Argan Oil of Morocco rating on it
34R0BODSP1XFOEWE2KU68U8FJC2E5L	539cfe0c2dd44a5ca4697feda306a945	38	medicine_bottle_5_4	medicine_bottle_5_4_9	this is a small glass bottle there is a red screw cap and the glass bottle has a white sticker on it
3UYRNV2KITX252STTH4SA1CFZU48N6	eb1b6474d0384cc4be7b7aaea8a4da91	69	apple_5_3	apple_5_3_11	this is a very regular apple on the table the colors of the apple is an interplay of yellow orange and red
3XT3KXP24ZWNNNYE3MU2LFK770K6I2	539cfe0c2dd44a5ca4697feda306a945	29	shampoo_5_2	shampoo_5_2_16	this is a plastic ball so it has a yellow top which has a flat cap there is writing on the back side and a box
3WA2XVDZEMFB7IWS734B00MFF7DE61	98e1b6c934c14b82a39eafb05b44bd83	14	mouse_1_1	mouse_1_1_16	a black computer mouse with a USB cord that is bunched up
3B9XR6P1WETPOAZFHVWA8WLZYGKBJ4	91ac90371c8f4e8fa1986be95508d121	31	food_jar_2_2	food_jar_2_2_6	give me some free music for eating potato chips fast food
3ZQX1VYFTD3KNNS5UW45PQCKP498OL	372b9108254a4344be0bf4c7429a8f21	116	apple_5_4	apple_5_4_15	David Appleby trailer
3XEIP58NL0LR1YQVQUOQAT5UT8AZLZ	dd948e1de9fa4327a603edd7c120e09c	98	shampoo_5_3	shampoo_5_3_7	this is a light blue bottle with a gold lid on it similar to a shampoo bottle
37VE3DA4YUFTX44PTVTPWJ5KLOGBHZ	b9bdc8b283d14737975f7f7bfa5b5c45	148	mouse_1_2	mouse_1_2_14	and black computer mouse is present here is an input device that can be used as a handheld pointing device for export control of the graphical user interface of a computer
3WRAAIUSBJXL0KZCSLBF4U98RWDXAI	1dd8985111e442ffa71b340e45701ab7	56	food_jar_2_3	food_jar_2_3_17	what jobs are available in different shapes on different metals and different kinds
3H1C3QRA01H0NZ5THUHEM0EPBTOECT	a42030e8be3446419ef6a71004e736d3	58	shampoo_5_4	shampoo_5_4_8	this is a simple
3OREP8RUT29FX89E9PB7BJTJ6O3BG0	002e7d1a1b474e6db928df2efa0c5ed0	13	banana_1_1	banana_1_1_19	this is a ripe banana
3YLPJ8OXX8B6YVJVJK1ORRN8ZMI4XF	91ac90371c8f4e8fa1986be95508d121	105	food_jar_2_4	food_jar_2_4_6	GM chips salsa and dips very useful for eating potato chips
31YWE12TE0A3HI1ELIZVU37IQO7X7R	b9bdc8b283d14737975f7f7bfa5b5c45	87	mouse_1_3	mouse_1_3_14	there is a black wired computer mouse is this a handheld pointing device user for smooth control of the graphical user interface of a computer
32CXT5U14G1F0SC2QIGEOW497QX8UY	a42030e8be3446419ef6a71004e736d3	18	soda_bottle_1_1	soda_bottle_1_1_8	this is a call drink
3GITHABACYJRJNQ4D0VR0AZCDUC2NX	c9cb24e8cee44f63b20ddd926f98e3c5	16	mouse_1_4	mouse_1_4_8	this is a computer mouse
3QXFBUZ4ZKEUT7IK9GS2G9L7V9AGUM	fb611fb606e540a0848063fe9e3972c7	23	food_jar_3_1	food_jar_3_1_18	arrange glass jar with a metal container
3APP19WN71C9RWSJDYUZ037RSNS6GA	98e1b6c934c14b82a39eafb05b44bd83	66	banana_1_2	banana_1_2_9	a yellow banana that's almost bruised
3GV1I4SEO9NPDO6KOPRFDVCZO4E6LG	539cfe0c2dd44a5ca4697feda306a945	121	soda_bottle_1_2	soda_bottle_1_2_16	this is a dr. pepper drink in a plastic bottle at Bow Tie style similar to a Coca-Cola Royal Kona drink
3XABXM4AJ13N8Z5L99W9EV7K45R8QT	b9bdc8b283d14737975f7f7bfa5b5c45	87	mouse_2_1	mouse_2_1_20	a computer mouse is a handheld input device can we use a graphical user interface of a computer
3XU9MCX6VOACYLIW67C89U4MER12RL	d47cded7ec8b4a31a0c3796752e5fde1	23	food_jar_3_2	food_jar_3_2_20	what is the flavor of feeding Pizza
3UEBBGULPFMOF7MPYWMKYOLVUU9UF0	6e9b45b70f5248d6a944b2193a042fe7	107	banana_1_3	banana_1_3_8	are you local or banana on the turntable
3XQ4XW3OD9AOZ0I9LWCDZ49I0TK2S9	04654b6774f2491e989f94bc1a69af6e	35	food_jar_3_3	food_jar_3_3_5	tomato paste in backyard
3BA7SXOG1JONK0KLMOL9JLHP0RT8RU	b9bdc8b283d14737975f7f7bfa5b5c45	48	mouse_2_2	mouse_2_2_12	computer mouse input device used for graphical user interface of a computer
3DGDV62G7O7RM82HTF8J4Z47D9D2PT	939e0dfa51314f8d92a26475c11b7c2b	1022	banana_2_1	banana_2_1_11	big Sage white yellow color banana with a blue color is small sticker on it
31HLTCK4BLTU6M7KE627CVNQ9GJGVB	91ac90371c8f4e8fa1986be95508d121	63	food_jar_3_4	food_jar_3_4_13	food is too sweet get pepper sauce from the table
3XDJY5RK5SJEHRP0EFQ17KO45414UN	0ea60761964a4782a1664489b41264cd	26	mouse_2_3	mouse_2_3_15	the USB cord with a tangled wire
3Z56AA6EK4Y9J6O5O1SUD8ROO946MI	bf948832ff5249b6bdf6c5f8c40fe8b7	12	soda_bottle_1_3	soda_bottle_1_3_9	I can see a soda bottle at from dr. pepper
38XPGNCKHTYEU6E0J50636QNJBA4VC	98e1b6c934c14b82a39eafb05b44bd83	23	banana_2_2	banana_2_2_18	a bunch of yellow ripe bananas approximately six of them
3D7VY91L65VFPI50KS92OODG2AFBM8	fd5bce281c91422d8bbf8462d6378667	24	food_jar_4_1	food_jar_4_1_6	the glass job that contains pickles in a liquid
371DNNCG44000FXDQDQ4J0I7OCQ8T7	70939c954e944b11834e38782bad518b	11	mouse_2_4	mouse_2_4_15	it is a black wired computer mouse
3DW3BNF1GHGFD712V8QJKI6SLX68VN	73ba24efc5794b81ac081c2fb97e1e69	266	soda_bottle_1_4	soda_bottle_1_4_13	this is a cauldron water we usually drink during summer
3LN3BXKGC0T7LB7P4G73YX64GPLGWL	939e0dfa51314f8d92a26475c11b7c2b	749	food_jar_4_2	food_jar_4_2_7	small-sized glass liquor bottle with blue color cap
3WYZV0QBFJBQJU44YZBBZ5TE9EYXBD	70939c954e944b11834e38782bad518b	19	mouse_3_1	mouse_3_1_8	a black wired computer mouse with a tangled wire
3JUDR1D0D6PCMK3WTSN844UHI5Z2QK	539cfe0c2dd44a5ca4697feda306a945	29	banana_2_3	banana_2_3_17	this is a bunch of yellow bananas which are attached. The historic they bruised with brown markings on them
33K3E8REWWT7HW6XVNR1833D18E8XQ	90ab13dfd3714632bec0e8c0f7c0d756	22	food_jar_4_3	food_jar_4_3_13	articles with a blue leg is called plastic
33NKDW9FFXG9TZWACZ76APZWRZYXCK	73ba24efc5794b81ac081c2fb97e1e69	157	mouse_3_2	mouse_3_2_17	this is a mound me plug into a computer to move the cursor
35JDMRECC47D4BLYJGDXCRZ49LGEG3	6e9b45b70f5248d6a944b2193a042fe7	35	soda_bottle_2_1	soda_bottle_2_1_9	a 500 mL Coca-Cola bottle is placed under the table is black and color
3A520CCNWNYCUK8VXGLNG5O1BQ3EAR	fb611fb606e540a0848063fe9e3972c7	23	banana_2_4	banana_2_4_18	a bunch of four bananas three speakers are on shoe
3QXFBUZ4ZKEUT7IK9GS2G9L7V99UGZ	70939c954e944b11834e38782bad518b	13	mouse_3_3	mouse_3_3_17	a black wired computer mouse
3VZYA8PITOWGXOHKUDVRN56BPBS50Q	eb1b6474d0384cc4be7b7aaea8a4da91	82	food_jar_4_4	food_jar_4_4_18	this is a jar filled with Pickles the jar has a blue lid and there is a a label on the side of the bottle that has blue as well
3GONHBMNHVWB7G8GQ6P5A6KJTD0ZM1	372b9108254a4344be0bf4c7429a8f21	55	soda_bottle_2_2	soda_bottle_2_2_9	there's a small plastic Coke bottle with sticker
3PEG1BH7AEPKZU5XZGWM9BLCD5KBK3	8562f93f62234a888320a619dfc29f52	120	banana_3_1	banana_3_1_12	this is arrived yellow bananas with a part of the South
3X7837UUADWJIYIKL4F2XGZ7KF96JE	33a305c388b6419bba7b3e08c2c76e39	58	mouse_3_4	mouse_3_4_14	a black mouse with a 2-2 clicking points and the roller it's a Wired Mouse with a USB cord also in The Fray
3L2OEKSTW98WH1W70JD3RHAM3E88YW	1806fa15232143c9be3c131487ae9762	22	food_jar_5_1	food_jar_5_1_11	a full jar of green olives read the black lips
3R868ACW4SABF6CUF3RAX10MXRPGZB	1806fa15232143c9be3c131487ae9762	39	food_jar_5_2	food_jar_5_2_11	the reason full jar of a green olives with a black leads
3VMV5CHJZ8DFTU3V9B2SBDZ5CV3GTV	a13ad5ad7f094f368400e2627761d998	47	banana_3_2	banana_3_2_7	it is banana it is already hating nutritious food
3SZYX62S5GYUFZH4FCG02KGYYNS57H	09d241451eef4598a7c013502783afee	173	soda_bottle_2_3	soda_bottle_2_3_10	a plastic bottle which is full of updates
3G3AJKPCXLQVY095OGNQA5UH1SC4YL	5cdb7f8238d64073827e0e1f46851a64	21	notebook_1_1	notebook_1_1_13	a red notebook with a green emblem on the front
368IUKXGA56F49LIGHKMUCLJTEF6PE	91ac90371c8f4e8fa1986be95508d121	105	food_jar_5_3	food_jar_5_3_18	will you like because they are on the table
39AYGO6AFFIF1O95027UQNGOTZE6NI	98e1b6c934c14b82a39eafb05b44bd83	61	soda_bottle_2_4	soda_bottle_2_4_6	small plastic bottle of Coca-Cola
3S37Y8CWI8YR9VE59F52P891QKC4WM	79487170e95647eda16d6565a73996e0	18	banana_3_3	banana_3_3_18	
3CMV9YRYP3Z11JLR88L4MZH4AAYJLZ	79487170e95647eda16d6565a73996e0	34	food_jar_5_4	food_jar_5_4_19	there is a jar of something seemed to be honest but I don't know but that is a job
3YOAVL4CA0FV3QJAK2P9OC3J7MG4ZC	d47cded7ec8b4a31a0c3796752e5fde1	116	notebook_1_2	notebook_1_2_18	spell mining is used for mining papers instantly
3JMNNNO3B12H6HZI51MEWTC366G2WO	6e9b45b70f5248d6a944b2193a042fe7	119	soda_bottle_3_1	soda_bottle_3_1_10	a 2-liter Coca-Cola bottle is placed on the turntable
3NRZ1LDP7W4HSJ5TIMHXRAEEYIBZPX	fd5bce281c91422d8bbf8462d6378667	20	fork_1_1	fork_1_1_16	this is a metal full movie used to eat.
3TLFH2L6Y9MPE0VOAWH399542CY2TY	939e0dfa51314f8d92a26475c11b7c2b	3050	notebook_1_3	notebook_1_3_20	
3OND0WXMHWDR47G93MVFXRB5OLTEH2	6ceb8d591d89477f9fec1dbe02b74f6f	208	fork_1_2	fork_1_2_15	if food is the utensil usually made of metal
3VLL1PIENQMZ7JTS3M4I2A9OODFZOG	1806fa15232143c9be3c131487ae9762	14	soda_bottle_3_2	soda_bottle_3_2_19	on the white turntable what's a bottle of Coca-Cola
3SV8KD29L4QGHS8D5UCPVTSF485ZKW	b9bdc8b283d14737975f7f7bfa5b5c45	577	banana_3_4	banana_3_4_8	a yellow banana fruit with the soft flesh is present here in the girls in bananas on a banana tree
3909MD9T2ZF7QBP38W7FU6ZS86GEF4	a42030e8be3446419ef6a71004e736d3	15	notebook_1_4	notebook_1_4_15	this is a notebook
39HYCOOPKOJ84F3KYO08JE1G5VRMDQ	70939c954e944b11834e38782bad518b	12	soda_bottle_3_3	soda_bottle_3_3_13	it looks like a liter of Coca-Cola
3VW0145YLYAL713C8KMJMCWTAFOJM1	539cfe0c2dd44a5ca4697feda306a945	47	fork_1_3	fork_1_3_7	this is a folk made a metal with prongs out the end and the sick handle
3X2LT8FDHWGSSW17LIVF6KP6S688WX	539cfe0c2dd44a5ca4697feda306a945	36	notebook_2_1	notebook_2_1_10	this is a notepad with elastic band which hold C cover around looking place
3UZUVSO3P7TDWLHKUJBSPWJ157SMEJ	b9bdc8b283d14737975f7f7bfa5b5c45	59	fork_1_4	fork_1_4_8	is this a metal for which is it kitchenware is a utensil used to describe Foods in Durham to cut with a knife or to leave them to the mouth
3RKHNXPHGWUZVTE3Z7DHE1D02QQUK2	a13ad5ad7f094f368400e2627761d998	23	soda_bottle_3_4	soda_bottle_3_4_12	it is soft drink from a Coca-Cola Company
3NCN4N1H1GFL70Q0WTO2132G70PBN8	1dd8985111e442ffa71b340e45701ab7	45	notebook_2_2	notebook_2_2_13	notebooks are widely used around the world to keep the notes recorder and very much simple to carry everywhere
3BCRDCM0ODSETIO23PFEYVZKZ496KD	539cfe0c2dd44a5ca4697feda306a945	148	banana_4_1	banana_4_1_16	this is a yellow curved banana with peel that is easy to replicate.
3T5ZXGO9DEM2SV68IZWMRF4O3EXZQO	bf948832ff5249b6bdf6c5f8c40fe8b7	9	fork_2_1	fork_2_1_17	I can see a sober fog
3UDTAB6HH6XZYBJWX388ZLBDB7B90L	939e0dfa51314f8d92a26475c11b7c2b	1369	soda_bottle_4_1	soda_bottle_4_1_6	green colored plastic bottle of 300 with a medium size
3R5LWXWHR06MABCFEL3P0GKBPRRGXE	372b9108254a4344be0bf4c7429a8f21	142	notebook_2_3	notebook_2_3_13	there's a pocket diary with a black cover
36MUZ9VAE60ASRB7HQCP66W7WT0EDT	a13ad5ad7f094f368400e2627761d998	46	banana_4_2	banana_4_2_15	it is banana
3FJ2RVH25Z46ULMACQCMI94S85V925	45c6239b47394c4b9240a0f423b4ad96	30	fork_2_2	fork_2_2_14	for dogs to eat noodles
3G57RS03HH3NTYKY90Z56TZQM9C52A	939e0dfa51314f8d92a26475c11b7c2b	1077	soda_bottle_4_2	soda_bottle_4_2_20	medium sized or 300 million plastic folding photo the color of the bottle is green
3Z8UJEJOCZBVF3ITGQQR1J9KEJV93G	b9bdc8b283d14737975f7f7bfa5b5c45	186	fork_2_3	fork_2_3_12	let me see 4 it is a kitchen where usually made up of metal import can be used to pick up food and eat with
3UXQ63NLAAKVJ0NFKG8NOBYR25PBL6	55056f184dcf45fcabe107a4fb88ce02	486	banana_4_3	banana_4_3_18	is a banana is a healthy fruit
3E24UO25QZOXJ99H1H775CGTJ9J6OX	002e7d1a1b474e6db928df2efa0c5ed0	14	notebook_2_4	notebook_2_4_9	a small black Journal
3TZDZ3Y0JS4Z504ETMC8DQUNGZH91O	4c5f80cae0f1491da615cf0077ed8da1	23	soda_bottle_4_3	soda_bottle_4_3_7	there is a green water bottle
3QO7EE372OL6AX3SCLGJ5XXLCBCBQV	09d241451eef4598a7c013502783afee	203	fork_2_4	fork_2_4_17	walk which is used for lifting foot
3R4QIDVOJPAFKXP7DLN9COESW51EEM	1f4c91486789403790bc830e9eec7d81	284	banana_4_4	banana_4_4_19	that is one banana it is good for health
3S4TINXCC0L3PLQCX8OFGS2LXAUBON	dd948e1de9fa4327a603edd7c120e09c	44	onion_1_1	onion_1_1_7	this is an Irish potato with a funny shape
375VSR8FVW724WL8VELMW5ETZ0ZZRP	23e60b397d7e4e0f9b3dcfaa629e45e4	40	soda_bottle_4_4	soda_bottle_4_4_8	a plastic bottle on the turntable
3PMR2DOWOOZXWCZLDEITZ8WO6N8546	bfee68c1c60444e5955c7e51ef0f4486	8	fork_3_1	fork_3_1_16	Center Court
391FPZIE4CK8T3DVTMAK19X8A9MUHY	3fc8d1ee174d493286ceafda4602deaa	64	banana_5_1	banana_5_1_18	banana banana is really healthy this rich in protein
33NOQL7T9OXWMR6CW5FM5OJO98C8ZN	0ea60761964a4782a1664489b41264cd	29	onion_2_1	onion_2_1_18	an onion with the layer peeling off
34O39PNDK666MYISP05JAN7Q8XEBRW	8562f93f62234a888320a619dfc29f52	105	soda_bottle_5_1	soda_bottle_5_1_9	is the coke bottle with Lego and Cat Gray
3D1TUISJWIY8PYOFZ4S51LYNAM1UIR	939e0dfa51314f8d92a26475c11b7c2b	860	banana_5_2	banana_5_2_10	big side yellow color banana single banana
3EHVO81VN5JSK6MXRY00Q7SBZCPH1M	55056f184dcf45fcabe107a4fb88ce02	52	onion_2_2	onion_2_2_13	the salon in it is used in kitchen
34KYK9TV2R6INDI54P5O0XCMUZXBSK	6ceb8d591d89477f9fec1dbe02b74f6f	237	soda_bottle_5_3	soda_bottle_5_3_18	soda bottles Express a sign of relief
3CMIQF80GNO04LMXGUZBUHBTYA16Q5	939e0dfa51314f8d92a26475c11b7c2b	1293	onion_2_3	onion_2_3_13	medium sized white color non peeled onion
3QI9WAYOGQ9CH11A8YOGPHQUGYM6SU	c9cb24e8cee44f63b20ddd926f98e3c5	26	soda_bottle_5_4	soda_bottle_5_4_18	this is a call drink
3QTFNPMJC6GHPYTG2745NL9JY3AZN1	fb611fb606e540a0848063fe9e3972c7	26	banana_5_3	banana_5_3_16	yellow banana
3KA7IJSNW63LAL2DC81U5S7B7FQBP4	6ceb8d591d89477f9fec1dbe02b74f6f	266	onion_2_4	onion_2_4_14	the only and also known as the bulb on Ian it is used for cooking
3MDKGGG61QLDW1EPXYT6ZMMGIH06TJ	eb1b6474d0384cc4be7b7aaea8a4da91	58	fork_3_2	fork_3_2_10	there is a fork on the turntable it's material is not all and its color is Silver age
3HEA4ZVWVDKFSV3LRJ1340226J355B	ff55306707044d7389f8a75002fb6824	39	sponge_1_1	sponge_1_1_16	there is a scrub for cleaning utensils
3OWZNK3RYLN4EDADA17DE5R6LQ52UP	a13ad5ad7f094f368400e2627761d998	30	banana_5_4	banana_5_4_9	it is a banana is a very healthy food item
3QMELQS6Y590GM1XT9OBZ7LYUW36R6	939e0dfa51314f8d92a26475c11b7c2b	548	onion_3_1	onion_3_1_13	medium sized red colored
3BPP3MA3TCITQ3ZZU7ADPJ4C522EL9	91ac90371c8f4e8fa1986be95508d121	63	fork_3_3	fork_3_3_9	orchids Body Shop eating noodles
3CVBMEMMXBE6VS1ZGEH9RHJO2YPH7J	1f47e602ec6c448fb6f9cb3a70832fe8	985	sponge_1_2	sponge_1_2_10	square of shade of brown and white color looks like the one of the Russian about
3ZG552ORAM24RSZDFRHIARTPZXE2VE	b9bdc8b283d14737975f7f7bfa5b5c45	109	band_aid_1_1	band_aid_1_1_7	Annalise you bandage music to cover minor abrasions and cuts Randy Johnson Johnson famous in the pharmaceutical in fields
39I4RL8QGJF9C5JGEGJ2O5ZEBWZH4Z	91ac90371c8f4e8fa1986be95508d121	254	onion_3_2	onion_3_2_10	Union he's on the table
3ATYLI1PRT0974OOL01WEGLY5F3JOG	0ea60761964a4782a1664489b41264cd	52	fork_3_4	fork_3_4_19	an average dinner Fork
3ULIZ0H1VA3G4D22QWZR1APLU3Y51T	d47cded7ec8b4a31a0c3796752e5fde1	59	band_aid_1_2	band_aid_1_2_7	this is news Rockbrook the wound
3S8A4GJRD31S9TIE2TTL04A1F2G6VZ	04654b6774f2491e989f94bc1a69af6e	35	sponge_1_4	sponge_1_4_7	Mouse phones be white and brown
38EHZ67RIMQBGZDB0E1GPZ4DIN7MG0	55056f184dcf45fcabe107a4fb88ce02	97	onion_3_3	onion_3_3_19	it is on in it is used in kitchen
39XCQ6V3KY2BBZ3ZW2B8W6G22EE56R	a13ad5ad7f094f368400e2627761d998	35	fork_4_1	fork_4_1_12	it is a spoon music mainly in kitchen and Alice will be needing food
371Q3BEXDH7E5BLLA3LRMFJPL2IZSD	539cfe0c2dd44a5ca4697feda306a945	32	sponge_2_1	sponge_2_1_7	this is a pink rectangular sponge it has holes in it and the Caps full circle
30F94FBDNRIJ2DVKTPAEA288WIBBT9	0ea60761964a4782a1664489b41264cd	13	onion_3_4	onion_3_4_7	a shiny red onion
3FVBZG9CLJCSDH1FVFW0C291UKJH0J	b4f1c969fbfe4f308dbe870c0ab3f355	33	band_aid_1_3	band_aid_1_3_16	37 books of Monday to a picture of some cartoon character
3VIVIU06FKAPCQJ6Q21JABHTX0ZMIS	b9bdc8b283d14737975f7f7bfa5b5c45	59	fork_4_2	fork_4_2_9	inform made up of a metal is present here or kitchen where it is a utensil used for spearing Foods able to hold them to cut with a knife or to live to them to give mouth
32ZCLEW0BZIRS40P00EB3GQOFKZJPX	70939c954e944b11834e38782bad518b	21	sponge_2_2	sponge_2_2_16	it's a pink sponge that you would use to clean dishes
3TTPFEFXCTINRSNUX4CHL3JS7N5H6K	d76a617011c847b189576cde1797e623	21	onion_4_1	onion_4_1_14	a round white 4
3DFYDSXB2WY4K98LHMD5DMDNN1QUJ3	70939c954e944b11834e38782bad518b	16	band_aid_1_4	band_aid_1_4_8	it's a small box of Band-Aids with pictures on the front
3HXCEECSQMRB1XXU99DG417Q2NEZYR	79487170e95647eda16d6565a73996e0	36	fork_4_3	fork_4_3_11	a fork
3RIHDBQ1NEWPGV8MKKJYAZGEXNKMHZ	bf948832ff5249b6bdf6c5f8c40fe8b7	10	onion_4_2	onion_4_2_6	I can see a white onion
301KG0KX9CJZ9R4TA20EVQ2GRI3H23	6ceb8d591d89477f9fec1dbe02b74f6f	258	band_aid_2_1	band_aid_2_1_19	a Band-Aid as composed of a bag that is placed over the wound
38DCH97KHH0CSG140DT03LGYKGLJQO	70939c954e944b11834e38782bad518b	11	fork_4_4	fork_4_4_19	it's a small metal Fork
3CESM1J3EI15OIIJS3YHM6TFMBI6W9	1806fa15232143c9be3c131487ae9762	12	sponge_2_3	sponge_2_3_19	there's a pink sponge
3SNR5F7R92RR02RT94D0X3CKOY8EIV	91ac90371c8f4e8fa1986be95508d121	45	band_aid_2_2	band_aid_2_2_9	Houston bandage usage for small bones
38B7Q9C28G3UCM5BZSOP8ML4OAX96M	91ac90371c8f4e8fa1986be95508d121	44	fork_5_1	fork_5_1_8	plastic forks that we use for bachelorette parties because they are disposable
33W1NHWFYHJFKBY0Z3QHWKFBNLWZT2	55056f184dcf45fcabe107a4fb88ce02	51	sponge_2_4	sponge_2_4_9	it is a sponge it is used to clean kitchen surfaces
3TZ0XG8CBUIHG0OZS7LNS0HVU5N988	bc03ce2024214e9abb55a1200897d3f4	26	fork_5_2	fork_5_2_10	white color plastic song
3S1WOPCJFGRNVDBZRMY094RK1DXEJ7	539cfe0c2dd44a5ca4697feda306a945	52	band_aid_2_3	band_aid_2_3_16	this is a cardboard box with a picture of blast has on it the box is blue
3O0M2G5VC60GXZ1XG4VABO1QSJR941	91ac90371c8f4e8fa1986be95508d121	69	onion_4_4	onion_4_4_12	on the news very useful you can use it for food and medication
3IWA71V4TIEKDIN928U3OP7MVDO6X2	6e9b45b70f5248d6a944b2193a042fe7	59	spoon_1_1	spoon_1_1_11	there is an eco-friendly spoon on the time table
30UZJB2POHACEGGHD0DAP34ISNC53L	b4f1c969fbfe4f308dbe870c0ab3f355	21	band_aid_2_4	band_aid_2_4_13	what's the Bluebook squeeze can a 114 the fabric reasonable protection Regional it in the number 100
36KM3FWE3RAVKSV3I6AOLPK7GHN707	90ab13dfd3714632bec0e8c0f7c0d756	11	fork_5_3	fork_5_3_7	white colored plastic fork
3GS542CVJVLYTI5XU9EKGG74SFM956	36c95354dc1c4ae4a62c13a0d6187b28	57	onion_5_1	onion_5_1_15	this is onion a kind of vegetable
